id;name;university;faculty;exam
1.2.246.562.20.00000000000000056393;Kulttuurien tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000056394;Taiteiden tutkimuksen kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000056432;Teologian ja uskonnontutkimuksen kandiohjelma, teologian kandidaatti ja maisteri (3 v + 2 v);Helsingin yliopisto;Teologinen tiedekunta;H
1.2.246.562.20.00000000000000062152;Kulttuurintutkimus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062468;Läntinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062467;Läntinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062481;Ortodoksinen teologia, kirkkomusiikki, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062480;Ortodoksinen teologia, opetusala, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062475;Ortodoksinen teologia, teologi, Joensuu, teologian kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;H
1.2.246.562.20.00000000000000062493;Historia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;H
1.2.246.562.20.00000000000000064004;Historian kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H
1.2.246.562.20.00000000000000064026;Kulttuurit ja yhteisöt muuttuvassa maailmassa -kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H
1.2.246.562.20.00000000000000064062;Musiikkitieteen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H
1.2.246.562.20.00000000000000064075;Taidehistorian ja taidekasvatuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;H
1.2.246.562.20.00000000000000055862;Historia ja tieteiden ja aatteiden historia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000055864;Kulttuuriantropologia ja arkeologia, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000063850;Saamelainen kulttuuri, Historia-, kulttuuri- ja viestintätieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000063283;Filosofian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Yhteiskuntatieteiden tiedekunta;H
1.2.246.562.20.00000000000000063149;Historian koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Yhteiskuntatieteiden tiedekunta;H
1.2.246.562.20.00000000000000056804;Historian ja arkeologian tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000055822;Kulttuurien tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000055823;Median, musiikin ja taiteen tutkimuksen tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000055811;Digitaalisen kulttuurin, maiseman ja kulttuuriperinnön tutkinto-ohjelma, Pori, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;H
1.2.246.562.20.00000000000000056879;Filosofia, valtiotieteiden kandidaatti ja valtiotieteiden maisteri (3 v +2 v);Turun yliopisto;Yhteiskuntatieteellinen tiedekunta;H
1.2.246.562.20.00000000000000056142;Utbildningsprogrammet i kultur, historia och filosofi, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;H
1.2.246.562.20.00000000000000056145;Utbildningsprogrammet i teologi, teologie kandidat och magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;H
1.2.246.562.20.00000000000000056381;Englanti, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056382;Espanja, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056383;Italia, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056384;Maailman kielet ja kielitieteet, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056390;Nordiska språk (svenska som modersmål) och nordisk litteratur, kandidatprogrammet i finskugriska och nordiska språk och litteraturer, kandidat i humanistiska vetenskaper och filosofie magister (3 år + 2 år);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056389;Pohjoismaiset kielet (ruotsi toisena kotimaisena kielenä), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056385;Ranska, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056386;Saksa, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056392;Suomen kieli ja kulttuuri (hakijan ensikieli muu kuin suomi), kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056391;Suomen kieli ja suomalais-ugrilaiset kielet ja kulttuurit sekä kotimainen kirjallisuus, kotimaisten kielten ja kirjallisuuksien kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056387;Venäjä vieraana kielenä, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056388;Venäjä äidinkielenä, kielten kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000062141;Englannin kieli, kulttuuri ja kääntäminen, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;I
1.2.246.562.20.00000000000000062229;Ruotsin kieli, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;I
1.2.246.562.20.00000000000000062249;Suomen kieli ja kirjallisuus, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;I
1.2.246.562.20.00000000000000062262;Venäjän kieli, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;I
1.2.246.562.20.00000000000000064021;Kieliasiantuntijan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;I
1.2.246.562.20.00000000000000064083;Kielitietoisuutta ja monikielisyyttä tukevan opettajankoulutuksen kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;I
1.2.246.562.20.00000000000000064024;Kielten aineenopettajan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;I
1.2.246.562.20.00000000000000064025;Kirjallisuuden kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;I
1.2.246.562.20.00000000000000064071;Suomen kielen ja kirjallisuuden aineenopettajan kandidaatti- ja maisteriohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Humanistis-yhteiskuntatieteellinen tiedekunta;I
1.2.246.562.20.00000000000000055866;Englannin kieli, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000063847;Inarinsaame, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) ;Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000063848;Koltansaame, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) ;Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000063849;Pohjoissaame, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) ;Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055867;Ruotsin kieli, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055871;Saksan kieli ja kulttuuri, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055872;Suomen kieli ja kirjallisuudentutkimus, Kielten ja kirjallisuuden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000062859;Englanti, Kielten koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;I
1.2.246.562.20.00000000000000063277;Pohjoismaiset kielet, Kielten koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;I
1.2.246.562.20.00000000000000063278;Saksa, Kielten koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;I
1.2.246.562.20.00000000000000063279;Suomen kieli, Kielten koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;I
1.2.246.562.20.00000000000000063281;Venäjä, Kielten koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;I
1.2.246.562.20.00000000000000063286;Kirjallisuustieteen koulutus, Humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Yhteiskuntatieteiden tiedekunta;I
1.2.246.562.20.00000000000000055812;Englannin kieli, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055813;Espanja, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055814;Italia, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055815;Kiinan kieli, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055821;Kirjallisuustieteiden tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055817;Pohjoismaiset kielet, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055818;Ranska, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055819;Saksan kieli, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000055820;Suomen kieli ja suomalais-ugrilainen kielentutkimus, kielten tutkinto-ohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Humanistinen tiedekunta;I
1.2.246.562.20.00000000000000056134;Engelska språket och litteraturen, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
1.2.246.562.20.00000000000000056135;Finska språket, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
1.2.246.562.20.00000000000000056136;Franska språket och litteraturen, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
1.2.246.562.20.00000000000000056140;Ryska språket och litteraturen, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
1.2.246.562.20.00000000000000056139;Svenska språket, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
1.2.246.562.20.00000000000000056141;Tyska språket och litteraturen, utbildningsprogrammet i språk, kandidat i humanistiska vetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för humaniora;I
